
 ** MIDAS/Civil Beam Element Time-history Output Data ** 
___________________________________________________________


 单元=     1 梁单元     内力 时程 (局部)      单位体系 ..: m, N
--------------------------------------------- 

  TIME        AXIAL       SHEAR-y      SHEAR-z      TORSION      MOMENT-y     MOMENT-z 
 28.580 I  -0.000e+000   0.000e+000   1.726e+002  -0.000e+000   3.775e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.726e+002   0.000e+000  -1.404e+002   0.000e+000
 28.600 I  -0.000e+000   0.000e+000   1.451e+002  -0.000e+000   3.364e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.451e+002   0.000e+000  -9.895e+001   0.000e+000
 28.620 I  -0.000e+000   0.000e+000   1.190e+002  -0.000e+000   2.973e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.190e+002   0.000e+000  -5.962e+001   0.000e+000
 28.640 I  -0.000e+000   0.000e+000   9.480e+001  -0.000e+000   2.611e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   9.480e+001   0.000e+000  -2.327e+001   0.000e+000
 28.660 I  -0.000e+000   0.000e+000   7.284e+001  -0.000e+000   2.282e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.284e+001   0.000e+000   9.681e+000   0.000e+000
 28.680 I  -0.000e+000   0.000e+000   5.285e+001  -0.000e+000   1.981e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   5.285e+001   0.000e+000   3.961e+001   0.000e+000
 28.700 I  -0.000e+000   0.000e+000   3.425e+001  -0.000e+000   1.701e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   3.425e+001   0.000e+000   6.730e+001   0.000e+000
 28.720 I  -0.000e+000   0.000e+000   1.650e+001  -0.000e+000   1.431e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.650e+001   0.000e+000   9.355e+001   0.000e+000
 28.740 I  -0.000e+000   0.000e+000  -9.755e-001  -0.000e+000   1.162e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.755e-001   0.000e+000   1.192e+002   0.000e+000
 28.760 I  -0.000e+000   0.000e+000  -1.873e+001  -0.000e+000   8.873e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.873e+001   0.000e+000   1.449e+002   0.000e+000
 28.780 I  -0.000e+000   0.000e+000  -3.708e+001  -0.000e+000   6.005e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.708e+001   0.000e+000   1.713e+002   0.000e+000
 28.800 I  -0.000e+000   0.000e+000  -5.582e+001  -0.000e+000   3.048e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -5.582e+001   0.000e+000   1.979e+002   0.000e+000
 28.820 I  -0.000e+000   0.000e+000  -7.449e+001  -0.000e+000   7.330e-001  -0.000e+000
        J   0.000e+000  -0.000e+000  -7.449e+001   0.000e+000   2.242e+002   0.000e+000
 28.840 I  -0.000e+000   0.000e+000  -9.266e+001  -0.000e+000  -2.850e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.266e+001   0.000e+000   2.495e+002   0.000e+000
 28.860 I  -0.000e+000   0.000e+000  -1.099e+002  -0.000e+000  -5.654e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.099e+002   0.000e+000   2.731e+002   0.000e+000
 28.880 I  -0.000e+000   0.000e+000  -1.257e+002  -0.000e+000  -8.272e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.257e+002   0.000e+000   2.944e+002   0.000e+000
 28.900 I  -0.000e+000   0.000e+000  -1.397e+002  -0.000e+000  -1.064e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.397e+002   0.000e+000   3.129e+002   0.000e+000
 28.920 I  -0.000e+000   0.000e+000  -1.517e+002  -0.000e+000  -1.271e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.517e+002   0.000e+000   3.280e+002   0.000e+000
 28.940 I  -0.000e+000   0.000e+000  -1.615e+002  -0.000e+000  -1.447e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.615e+002   0.000e+000   3.397e+002   0.000e+000
 28.960 I  -0.000e+000   0.000e+000  -1.691e+002  -0.000e+000  -1.592e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.691e+002   0.000e+000   3.480e+002   0.000e+000
 28.980 I  -0.000e+000   0.000e+000  -1.746e+002  -0.000e+000  -1.708e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.746e+002   0.000e+000   3.530e+002   0.000e+000
 29.000 I  -0.000e+000   0.000e+000  -1.780e+002  -0.000e+000  -1.793e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.780e+002   0.000e+000   3.547e+002   0.000e+000
 29.020 I  -0.000e+000   0.000e+000  -1.791e+002  -0.000e+000  -1.846e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.791e+002   0.000e+000   3.528e+002   0.000e+000
 29.040 I  -0.000e+000   0.000e+000  -1.778e+002  -0.000e+000  -1.863e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.778e+002   0.000e+000   3.470e+002   0.000e+000
 29.060 I  -0.000e+000   0.000e+000  -1.737e+002  -0.000e+000  -1.839e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.737e+002   0.000e+000   3.371e+002   0.000e+000
 29.080 I  -0.000e+000   0.000e+000  -1.667e+002  -0.000e+000  -1.773e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.667e+002   0.000e+000   3.228e+002   0.000e+000
 29.100 I  -0.000e+000   0.000e+000  -1.568e+002  -0.000e+000  -1.664e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.568e+002   0.000e+000   3.040e+002   0.000e+000
 29.120 I  -0.000e+000   0.000e+000  -1.443e+002  -0.000e+000  -1.516e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.443e+002   0.000e+000   2.813e+002   0.000e+000
 29.140 I  -0.000e+000   0.000e+000  -1.296e+002  -0.000e+000  -1.336e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.296e+002   0.000e+000   2.552e+002   0.000e+000
 29.160 I  -0.000e+000   0.000e+000  -1.137e+002  -0.000e+000  -1.139e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.137e+002   0.000e+000   2.271e+002   0.000e+000
 29.180 I  -0.000e+000   0.000e+000  -9.747e+001  -0.000e+000  -9.388e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.747e+001   0.000e+000   1.985e+002   0.000e+000
 29.200 I  -0.000e+000   0.000e+000  -8.102e+001  -0.000e+000  -7.366e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.102e+001   0.000e+000   1.694e+002   0.000e+000
 29.220 I  -0.000e+000   0.000e+000  -6.414e+001  -0.000e+000  -5.289e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.414e+001   0.000e+000   1.395e+002   0.000e+000
 29.240 I  -0.000e+000   0.000e+000  -4.696e+001  -0.000e+000  -3.175e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.696e+001   0.000e+000   1.091e+002   0.000e+000
 29.260 I  -0.000e+000   0.000e+000  -2.960e+001  -0.000e+000  -1.042e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.960e+001   0.000e+000   7.836e+001   0.000e+000
 29.280 I  -0.000e+000   0.000e+000  -1.219e+001  -0.000e+000   1.090e+001  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.219e+001   0.000e+000   4.747e+001   0.000e+000
 29.300 I  -0.000e+000   0.000e+000   5.133e+000  -0.000e+000   3.205e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   5.133e+000   0.000e+000   1.665e+001   0.000e+000
 29.320 I  -0.000e+000   0.000e+000   2.224e+001  -0.000e+000   5.284e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   2.224e+001   0.000e+000  -1.388e+001   0.000e+000
 29.340 I  -0.000e+000   0.000e+000   3.901e+001  -0.000e+000   7.309e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.901e+001   0.000e+000  -4.393e+001   0.000e+000
 29.360 I  -0.000e+000   0.000e+000   5.531e+001  -0.000e+000   9.262e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   5.531e+001   0.000e+000  -7.330e+001   0.000e+000
 29.380 I  -0.000e+000   0.000e+000   7.102e+001  -0.000e+000   1.113e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   7.102e+001   0.000e+000  -1.018e+002   0.000e+000
 29.400 I  -0.000e+000   0.000e+000   8.602e+001  -0.000e+000   1.289e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   8.602e+001   0.000e+000  -1.292e+002   0.000e+000
 29.420 I  -0.000e+000   0.000e+000   1.002e+002  -0.000e+000   1.452e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.002e+002   0.000e+000  -1.554e+002   0.000e+000
 29.440 I  -0.000e+000   0.000e+000   1.135e+002  -0.000e+000   1.603e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.135e+002   0.000e+000  -1.802e+002   0.000e+000
 29.460 I  -0.000e+000   0.000e+000   1.257e+002  -0.000e+000   1.738e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.257e+002   0.000e+000  -2.034e+002   0.000e+000
 29.480 I  -0.000e+000   0.000e+000   1.368e+002  -0.000e+000   1.857e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.368e+002   0.000e+000  -2.248e+002   0.000e+000
 29.500 I  -0.000e+000   0.000e+000   1.468e+002  -0.000e+000   1.959e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.468e+002   0.000e+000  -2.444e+002   0.000e+000
 29.520 I  -0.000e+000   0.000e+000   1.554e+002  -0.000e+000   2.042e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.554e+002   0.000e+000  -2.620e+002   0.000e+000
 29.540 I  -0.000e+000   0.000e+000   1.627e+002  -0.000e+000   2.106e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.627e+002   0.000e+000  -2.775e+002   0.000e+000
 29.560 I  -0.000e+000   0.000e+000   1.686e+002  -0.000e+000   2.149e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.686e+002   0.000e+000  -2.908e+002   0.000e+000
 29.580 I  -0.000e+000   0.000e+000   1.730e+002  -0.000e+000   2.172e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.730e+002   0.000e+000  -3.018e+002   0.000e+000
 29.600 I  -0.000e+000   0.000e+000   1.759e+002  -0.000e+000   2.172e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.759e+002   0.000e+000  -3.105e+002   0.000e+000
 29.620 I  -0.000e+000   0.000e+000   1.773e+002  -0.000e+000   2.151e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.773e+002   0.000e+000  -3.167e+002   0.000e+000
 29.640 I  -0.000e+000   0.000e+000   1.771e+002  -0.000e+000   2.108e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.771e+002   0.000e+000  -3.204e+002   0.000e+000
 29.660 I  -0.000e+000   0.000e+000   1.753e+002  -0.000e+000   2.041e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.753e+002   0.000e+000  -3.217e+002   0.000e+000
 29.680 I  -0.000e+000   0.000e+000   1.719e+002  -0.000e+000   1.953e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.719e+002   0.000e+000  -3.205e+002   0.000e+000
 29.700 I  -0.000e+000   0.000e+000   1.670e+002  -0.000e+000   1.842e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.670e+002   0.000e+000  -3.168e+002   0.000e+000
 29.720 I  -0.000e+000   0.000e+000   1.605e+002  -0.000e+000   1.708e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.605e+002   0.000e+000  -3.106e+002   0.000e+000
 29.740 I  -0.000e+000   0.000e+000   1.524e+002  -0.000e+000   1.553e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.524e+002   0.000e+000  -3.019e+002   0.000e+000
 29.760 I  -0.000e+000   0.000e+000   1.429e+002  -0.000e+000   1.377e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.429e+002   0.000e+000  -2.909e+002   0.000e+000
 29.780 I  -0.000e+000   0.000e+000   1.319e+002  -0.000e+000   1.180e+002  -0.000e+000
        J   0.000e+000  -0.000e+000   1.319e+002   0.000e+000  -2.776e+002   0.000e+000
 29.800 I  -0.000e+000   0.000e+000   1.194e+002  -0.000e+000   9.634e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.194e+002   0.000e+000  -2.620e+002   0.000e+000
 29.820 I  -0.000e+000   0.000e+000   1.057e+002  -0.000e+000   7.278e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.057e+002   0.000e+000  -2.442e+002   0.000e+000
 29.840 I  -0.000e+000   0.000e+000   9.061e+001  -0.000e+000   4.743e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   9.061e+001   0.000e+000  -2.244e+002   0.000e+000
 29.860 I  -0.000e+000   0.000e+000   7.435e+001  -0.000e+000   2.041e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   7.435e+001   0.000e+000  -2.026e+002   0.000e+000
 29.880 I  -0.000e+000   0.000e+000   5.697e+001  -0.000e+000  -8.168e+000  -0.000e+000
        J   0.000e+000  -0.000e+000   5.697e+001   0.000e+000  -1.791e+002   0.000e+000
 29.900 I  -0.000e+000   0.000e+000   3.855e+001  -0.000e+000  -3.817e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   3.855e+001   0.000e+000  -1.538e+002   0.000e+000
 29.920 I  -0.000e+000   0.000e+000   1.920e+001  -0.000e+000  -6.945e+001  -0.000e+000
        J   0.000e+000  -0.000e+000   1.920e+001   0.000e+000  -1.270e+002   0.000e+000
 29.940 I  -0.000e+000   0.000e+000  -9.888e-001  -0.000e+000  -1.019e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -9.888e-001   0.000e+000  -9.890e+001   0.000e+000
 29.960 I  -0.000e+000   0.000e+000  -2.191e+001  -0.000e+000  -1.353e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.191e+001   0.000e+000  -6.953e+001   0.000e+000
 29.980 I  -0.000e+000   0.000e+000  -4.345e+001  -0.000e+000  -1.695e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.345e+001   0.000e+000  -3.912e+001   0.000e+000
 30.000 I  -0.000e+000   0.000e+000  -6.549e+001  -0.000e+000  -2.043e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -6.549e+001   0.000e+000  -7.843e+000   0.000e+000
 30.020 I  -0.000e+000   0.000e+000  -8.793e+001  -0.000e+000  -2.397e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -8.793e+001   0.000e+000   2.413e+001   0.000e+000
 30.040 I  -0.000e+000   0.000e+000  -1.106e+002  -0.000e+000  -2.753e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.106e+002   0.000e+000   5.661e+001   0.000e+000
 30.060 I  -0.000e+000   0.000e+000  -1.335e+002  -0.000e+000  -3.111e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.335e+002   0.000e+000   8.941e+001   0.000e+000
 30.080 I  -0.000e+000   0.000e+000  -1.564e+002  -0.000e+000  -3.468e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.564e+002   0.000e+000   1.224e+002   0.000e+000
 30.100 I  -0.000e+000   0.000e+000  -1.792e+002  -0.000e+000  -3.823e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -1.792e+002   0.000e+000   1.552e+002   0.000e+000
 30.120 I  -0.000e+000   0.000e+000  -2.018e+002  -0.000e+000  -4.175e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.018e+002   0.000e+000   1.879e+002   0.000e+000
 30.140 I  -0.000e+000   0.000e+000  -2.241e+002  -0.000e+000  -4.521e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.241e+002   0.000e+000   2.202e+002   0.000e+000
 30.160 I  -0.000e+000   0.000e+000  -2.459e+002  -0.000e+000  -4.859e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.459e+002   0.000e+000   2.518e+002   0.000e+000
 30.180 I  -0.000e+000   0.000e+000  -2.672e+002  -0.000e+000  -5.188e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.672e+002   0.000e+000   2.827e+002   0.000e+000
 30.200 I  -0.000e+000   0.000e+000  -2.878e+002  -0.000e+000  -5.507e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.878e+002   0.000e+000   3.127e+002   0.000e+000
 30.220 I  -0.000e+000   0.000e+000  -3.076e+002  -0.000e+000  -5.814e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.076e+002   0.000e+000   3.415e+002   0.000e+000
 30.240 I  -0.000e+000   0.000e+000  -3.266e+002  -0.000e+000  -6.107e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.266e+002   0.000e+000   3.691e+002   0.000e+000
 30.260 I  -0.000e+000   0.000e+000  -3.446e+002  -0.000e+000  -6.386e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.446e+002   0.000e+000   3.954e+002   0.000e+000
 30.280 I  -0.000e+000   0.000e+000  -3.616e+002  -0.000e+000  -6.648e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.616e+002   0.000e+000   4.200e+002   0.000e+000
 30.300 I  -0.000e+000   0.000e+000  -3.774e+002  -0.000e+000  -6.892e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.774e+002   0.000e+000   4.430e+002   0.000e+000
 30.320 I  -0.000e+000   0.000e+000  -3.920e+002  -0.000e+000  -7.118e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.920e+002   0.000e+000   4.642e+002   0.000e+000
 30.340 I  -0.000e+000   0.000e+000  -4.053e+002  -0.000e+000  -7.325e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.053e+002   0.000e+000   4.835e+002   0.000e+000
 30.360 I  -0.000e+000   0.000e+000  -4.173e+002  -0.000e+000  -7.511e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.173e+002   0.000e+000   5.008e+002   0.000e+000
 30.380 I  -0.000e+000   0.000e+000  -4.279e+002  -0.000e+000  -7.675e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.279e+002   0.000e+000   5.161e+002   0.000e+000
 30.400 I  -0.000e+000   0.000e+000  -4.370e+002  -0.000e+000  -7.818e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.370e+002   0.000e+000   5.292e+002   0.000e+000
 30.420 I  -0.000e+000   0.000e+000  -4.446e+002  -0.000e+000  -7.938e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.446e+002   0.000e+000   5.401e+002   0.000e+000
 30.440 I  -0.000e+000   0.000e+000  -4.507e+002  -0.000e+000  -8.035e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.507e+002   0.000e+000   5.487e+002   0.000e+000
 30.460 I  -0.000e+000   0.000e+000  -4.553e+002  -0.000e+000  -8.108e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.553e+002   0.000e+000   5.550e+002   0.000e+000
 30.480 I  -0.000e+000   0.000e+000  -4.583e+002  -0.000e+000  -8.159e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.583e+002   0.000e+000   5.590e+002   0.000e+000
 30.500 I  -0.000e+000   0.000e+000  -4.598e+002  -0.000e+000  -8.185e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.598e+002   0.000e+000   5.608e+002   0.000e+000
 30.520 I  -0.000e+000   0.000e+000  -4.597e+002  -0.000e+000  -8.188e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.597e+002   0.000e+000   5.602e+002   0.000e+000
 30.540 I  -0.000e+000   0.000e+000  -4.580e+002  -0.000e+000  -8.168e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.580e+002   0.000e+000   5.573e+002   0.000e+000
 30.560 I  -0.000e+000   0.000e+000  -4.549e+002  -0.000e+000  -8.125e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.549e+002   0.000e+000   5.522e+002   0.000e+000
 30.580 I  -0.000e+000   0.000e+000  -4.502e+002  -0.000e+000  -8.059e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.502e+002   0.000e+000   5.448e+002   0.000e+000
 30.600 I  -0.000e+000   0.000e+000  -4.441e+002  -0.000e+000  -7.970e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.441e+002   0.000e+000   5.353e+002   0.000e+000
 30.620 I  -0.000e+000   0.000e+000  -4.366e+002  -0.000e+000  -7.861e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.366e+002   0.000e+000   5.238e+002   0.000e+000
 30.640 I  -0.000e+000   0.000e+000  -4.277e+002  -0.000e+000  -7.730e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.277e+002   0.000e+000   5.102e+002   0.000e+000
 30.660 I  -0.000e+000   0.000e+000  -4.176e+002  -0.000e+000  -7.580e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.176e+002   0.000e+000   4.947e+002   0.000e+000
 30.680 I  -0.000e+000   0.000e+000  -4.062e+002  -0.000e+000  -7.411e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -4.062e+002   0.000e+000   4.774e+002   0.000e+000
 30.700 I  -0.000e+000   0.000e+000  -3.936e+002  -0.000e+000  -7.223e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.936e+002   0.000e+000   4.584e+002   0.000e+000
 30.720 I  -0.000e+000   0.000e+000  -3.799e+002  -0.000e+000  -7.019e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.799e+002   0.000e+000   4.378e+002   0.000e+000
 30.740 I  -0.000e+000   0.000e+000  -3.652e+002  -0.000e+000  -6.799e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.652e+002   0.000e+000   4.158e+002   0.000e+000
 30.760 I  -0.000e+000   0.000e+000  -3.496e+002  -0.000e+000  -6.565e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.496e+002   0.000e+000   3.924e+002   0.000e+000
 30.780 I  -0.000e+000   0.000e+000  -3.332e+002  -0.000e+000  -6.317e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.332e+002   0.000e+000   3.679e+002   0.000e+000
 30.800 I  -0.000e+000   0.000e+000  -3.160e+002  -0.000e+000  -6.058e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -3.160e+002   0.000e+000   3.423e+002   0.000e+000
 30.820 I  -0.000e+000   0.000e+000  -2.982e+002  -0.000e+000  -5.788e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.982e+002   0.000e+000   3.159e+002   0.000e+000
 30.840 I  -0.000e+000   0.000e+000  -2.799e+002  -0.000e+000  -5.509e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.799e+002   0.000e+000   2.887e+002   0.000e+000
 30.860 I  -0.000e+000   0.000e+000  -2.611e+002  -0.000e+000  -5.223e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.611e+002   0.000e+000   2.609e+002   0.000e+000
 30.880 I  -0.000e+000   0.000e+000  -2.419e+002  -0.000e+000  -4.931e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.419e+002   0.000e+000   2.327e+002   0.000e+000
 30.900 I  -0.000e+000   0.000e+000  -2.225e+002  -0.000e+000  -4.634e+002  -0.000e+000
        J   0.000e+000  -0.000e+000  -2.225e+002   0.000e+000   2.043e+002   0.000e+000
 30.920 I  -0.000e+000   0.000e+000  -2.030e+002  -0.000e+000  -4.334e+002  -0.000e+000
